6.31750016,2.45,0.5,0
6.4162111,2.45,0.5,0
6.51492204,2.40462963,0.5,0
6.61363298,2.359259259,0.5,0
6.71234392,2.313888889,0.5,0
6.81105486,2.268518519,0.5,0
6.9097658,2.223148148,0.5,0
7.00847674,2.177777778,0.5,0
7.10718768,2.132407407,0.5,0
7.20589862,2.087037037,0.5,0
7.30460956,2.041666667,0.5,0
7.4033205,1.996296296,0.5,0
7.50203144,1.950925926,0.5,0
7.60074238,1.905555556,0.5,0
7.69945332,1.860185185,0.5,0
7.79816426,1.814814815,0.5,0
7.8968752,1.769444444,0.5,0
7.99558614,1.724074074,0.5,0
8.09429708,1.678703704,0.5,0
8.19300802,1.633333333,0.5,0
8.29171896,1.587962963,0.5,0
8.3904299,1.542592593,0.5,0
8.48914084,1.497222222,0.5,0
8.58785178,1.451851852,0.5,0
8.68656272,1.406481481,0.5,0
8.78527366,1.361111111,0.5,0
8.8839846,1.315740741,0.5,0
8.98269554,1.27037037,0.5,0
9.08140648,1.225,0.5,0
9.18011742,1.17962963,0.5,0
9.27882836,1.134259259,0.5,0
9.3775393,1.088888889,0.5,0
9.47625024,1.043518519,0.5,0
9.57496118,0.998148148,0.5,0
9.67367212,0.952777778,0.5,0
9.77238306,0.907407407,0.5,0
9.871094,0.862037037,0.5,0
9.96980494,0.816666667,0.5,0
10.06851588,0.771296296,0.5,0
10.16722682,0.725925926,0.5,0
10.26593776,0.680555556,0.5,0
10.3646487,0.635185185,0.5,0
10.46335964,0.589814815,0.5,0
10.56207058,0.544444444,0.5,0
10.66078152,0.499074074,0.5,0
10.75949246,0.453703704,0.5,0
10.8582034,0.408333333,0.5,0
10.95691434,0.362962963,0.5,0
11.05562528,0.317592593,0.5,0
11.15433622,0.272222222,0.5,0
11.25304716,0.226851852,0.5,0
11.3517581,0.181481481,0.5,0
11.45046904,0.136111111,0.5,0
11.54917998,0.090740741,0.5,0
11.64789092,0.04537037,0.5,0
11.74660186,0,0.5,0
11.8453128,0,0.546666667,0
11.94402374,0,0.593333333,0
12.04273468,0,0.64,0
12.14144562,0,0.686666667,0
12.24015656,0,0.733333333,0
12.3388675,0,0.78,0
12.43757844,0,0.826666667,0
12.53628938,0,0.873333333,0
12.63500032,0,0.92,0
12.73371126,0,0.966666667,0
12.8324222,0,1.013333333,0
12.93113314,0,1.06,0
13.02984408,0,1.106666667,0
13.12855502,0,1.153333333,0
13.22726596,0,1.2,0
13.3259769,0.04537037,1.2,0
13.42468784,0.090740741,1.2,0
13.52339878,0.136111111,1.2,0
13.62210972,0.181481481,1.2,0
13.72082066,0.226851852,1.2,0
13.8195316,0.272222222,1.2,0
13.91824254,0.317592593,1.2,0
14.01695348,0.362962963,1.2,0
14.11566442,0.408333333,1.2,0
14.21437536,0.453703704,1.2,0
14.3130863,0.499074074,1.2,0
14.41179724,0.544444444,1.2,0
14.51050818,0.589814815,1.2,0
14.60921912,0.635185185,1.2,0
14.70793006,0.680555556,1.2,0
14.806641,0.725925926,1.2,0
14.90535194,0.771296296,1.2,0
15.00406288,0.816666667,1.2,0
15.10277382,0.862037037,1.2,0
15.20148476,0.907407407,1.2,0
15.3001957,0.952777778,1.2,0
15.39890664,0.998148148,1.2,0
15.49761758,1.043518519,1.2,0
15.59632852,1.088888889,1.2,0
15.69503946,1.134259259,1.2,0
15.7937504,1.17962963,1.2,0
15.89246134,1.225,1.2,0
15.99117228,1.27037037,1.2,0
16.08988322,1.315740741,1.2,0
16.18859416,1.361111111,1.2,0
16.2873051,1.406481481,1.2,0
16.38601604,1.451851852,1.2,0
16.48472698,1.497222222,1.2,0
16.58343792,1.542592593,1.2,0
16.68214886,1.587962963,1.2,0
16.7808598,1.633333333,1.2,0
16.87957074,1.678703704,1.2,0
16.97828168,1.724074074,1.2,0
17.07699262,1.769444444,1.2,0
17.17570356,1.814814815,1.2,0
17.2744145,1.860185185,1.2,0
17.37312544,1.905555556,1.2,0
17.47183638,1.950925926,1.2,0
17.57054732,1.996296296,1.2,0
17.66925826,2.041666667,1.2,0
17.7679692,2.087037037,1.2,0
17.86668014,2.132407407,1.2,0
17.96539108,2.177777778,1.2,0
18.06410202,2.223148148,1.2,0
18.16281296,2.268518519,1.2,0
18.2615239,2.313888889,1.2,0
18.36023484,2.359259259,1.2,0
18.45894578,2.40462963,1.2,0
18.55765672,2.45,1.2,0
18.65636766,2.45,1.2,0
18.7550786,2.45,1.25,0
18.85378954,2.45,1.3,0
18.95250048,2.45,1.35,0
19.05121142,2.45,1.4,0
19.14992236,2.45,1.45,0
19.2486333,2.45,1.5,0
19.34734424,2.45,1.55,0
19.44605518,2.45,1.6,0
19.54476612,2.45,1.65,0
19.64347706,2.45,1.7,0
19.742188,2.45,1.7,0
19.84089894,2.40462963,1.7,0
19.93960988,2.359259259,1.7,0
20.03832082,2.313888889,1.7,0
20.13703176,2.268518519,1.7,0
20.2357427,2.223148148,1.7,0
20.33445364,2.177777778,1.7,0
20.43316458,2.132407407,1.7,0
20.53187552,2.087037037,1.7,0
20.63058646,2.041666667,1.7,0
20.7292974,1.996296296,1.7,0
20.82800834,1.950925926,1.7,0
20.92671928,1.905555556,1.7,0
21.02543022,1.860185185,1.7,0
21.12414116,1.814814815,1.7,0
21.2228521,1.769444444,1.7,0
21.32156304,1.724074074,1.7,0
21.42027398,1.678703704,1.7,0
21.51898492,1.633333333,1.7,0
21.61769586,1.587962963,1.7,0
21.7164068,1.542592593,1.7,0
21.81511774,1.497222222,1.7,0
21.91382868,1.451851852,1.7,0
22.01253962,1.406481481,1.7,0
22.11125056,1.361111111,1.7,0
22.2099615,1.315740741,1.7,0
22.30867244,1.27037037,1.7,0
22.40738338,1.225,1.7,0
22.50609432,1.17962963,1.7,0
22.60480526,1.134259259,1.7,0
22.7035162,1.088888889,1.7,0
22.80222714,1.043518519,1.7,0
22.90093808,0.998148148,1.7,0
22.99964902,0.952777778,1.7,0
23.09835996,0.907407407,1.7,0
23.1970709,0.862037037,1.7,0
23.29578184,0.816666667,1.7,0
23.39449278,0.771296296,1.7,0
23.49320372,0.725925926,1.7,0
23.59191466,0.680555556,1.7,0
23.6906256,0.635185185,1.7,0
23.78933654,0.589814815,1.7,0
23.88804748,0.544444444,1.7,0
23.98675842,0.499074074,1.7,0
24.08546936,0.453703704,1.7,0
24.1841803,0.408333333,1.7,0
24.28289124,0.362962963,1.7,0
24.38160218,0.317592593,1.7,0
24.48031312,0.272222222,1.7,0
24.57902406,0.226851852,1.7,0
24.677735,0.181481481,1.7,0
24.77644594,0.136111111,1.7,0
24.87515688,0.090740741,1.7,0
24.97386782,0.04537037,1.7,0
25.07257876,0,1.7,0
25.1712897,-1.06E-12,1.7,0
